0	5372
1	2504
2	1159
3	5292
4	1501
5	1062
6	2036
7	1107
8	2628
9	2650
10	1991
11	991
12	4219
13	1388
14	4643
15	4245
16	1902
17	1363
18	1325
19	5575
20	5431
21	959
22	2801
23	3288
24	5393
25	2291
26	3132
27	3859
28	5196
29	1661
30	986
31	3500
32	2934
33	8538
34	1981
35	2493
36	5484
37	3008
38	5229
39	5303
40	4205
41	3551
42	3740
43	1630
44	1283
45	9787
46	1069
47	4666
48	2620
49	2421
50	848
51	3909
52	8896
53	7042
54	2717
55	6442
56	4710
57	5385
58	2572
59	2705
60	3105
61	5473
62	972
63	5277
64	1906
65	1574
66	5395
67	7088
68	7306
69	4022
70	5204
71	958
72	5392
73	3070
74	5363
75	4688
76	2556
77	5830
78	5221
79	3620
80	3253
81	2164
82	3157
83	2872
84	4253
85	1326
86	1469
87	3999
88	1228
89	3419
90	3558
91	5273
92	2189
93	816
94	3931
95	4616
96	1617
97	4838
98	2068
99	4141
100	3802
101	1785
102	3252
103	4737
104	2758
105	4235
106	3029
107	3877
108	1803
109	5223
110	1094
111	5837
112	2753
113	4088
114	5254
115	821
116	681
117	5313
118	2662
119	4580
120	640
121	2154
122	998
123	3724
124	5193
125	1199
126	4707
127	1024
128	8433
129	5278
130	1142
131	4068
132	1929
133	5491
134	3841
135	5180
136	5327
137	3561
138	3523
139	3787
140	5426
141	5178
142	2481
143	2178
144	5395
145	4374
146	2928
147	4539
148	1653
149	3047
150	4405
151	4723
152	3397
153	3309
154	3632
155	4524
156	3185
157	4066
158	5218
159	2139
160	5284
161	4173
162	5312
163	4381
164	4629
165	2589
166	5202
167	4228
168	3176
169	2830
170	4730
171	2943
172	9026
173	3175
174	2736
175	1033
176	4018
177	3427
178	1681
179	3726
180	2313
181	2794
182	4730
183	4791
184	1145
185	3945
186	4703
187	4261
188	3442
189	2018
190	1551
191	4669
192	2682
193	4652
194	2970
195	3356
196	3384
197	5330
198	3710
199	1376
200	3207
201	3694
202	3980
203	1083
204	1199
205	3842
206	1214
207	1344
208	885
209	3141
210	1191
211	2931
212	4082
213	2817
214	901
215	9967
216	4930
217	1105
218	2378
219	4188
220	5794
221	1154
222	4564
223	3056
224	2936
225	3473
226	2914
227	2364
228	5001
229	3953
230	4753
231	5177
232	1099
233	4508
234	8193
235	4484
236	6316
237	1190
238	4545
239	2746
240	3574
241	1493
242	1154
243	5191
244	4673
245	2644
246	2773
247	3596
248	3497
249	5140
250	1521
251	1810
252	8557
253	503
254	4978
255	1784
256	3650
257	3921
258	6007
259	3124
260	1065
261	4883
262	1504
263	1469
264	2446
265	4053
266	3712
267	3632
268	1425
